SLPID,FileNo,TAC,ProductRegistrationNo,RegType,SerialNo,IMEI,CA_owner
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA503585,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA503583,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA503631,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA503621,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA503616,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA503617,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502609,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502626,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502598,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502592,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502625,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502622,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502614,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502600,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502596,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502615,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA503330,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA503613,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA503604,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA503609,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502607,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502591,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502623,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502613,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501410,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501477,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501386,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501443,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501414,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA503510,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501445,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502642,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501417,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501440,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501333,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504437,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504047,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504035,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504167,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504162,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504152,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504145,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502723,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502684,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504153,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504150,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504157,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504194,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504135,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504168,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504158,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504193,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504149,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504175,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501370,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501452,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502581,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501412,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501420,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501462,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501474,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501482,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501421,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501354,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501495,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501431,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501463,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501493,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502589,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501442,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501419,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501458,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501459,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501467,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501522,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501090,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501722,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500584,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500708,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500724,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500729,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500770,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501709,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501732,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501707,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501687,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501667,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501680,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500668,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500695,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500640,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500673,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501673,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502198,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504088,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502665,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504164,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504200,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504119,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504120,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504123,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504371,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504097,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504114,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504141,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504113,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504110,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501342,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502667,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504186,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504137,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA503689,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504133,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504118,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501547,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501548,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500642,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501505,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502633,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501659,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501668,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501183,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501652,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501158,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501514,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501684,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501656,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500162,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501664,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501677,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500161,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500253,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500647,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501616,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502876,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504124,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504051,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504121,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504125,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502610,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501329,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501322,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501391,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501325,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501328,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504069,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501379,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501372,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501367,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501347,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501384,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501357,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501351,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501365,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500706,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500707,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501496,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500740,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500698,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501565,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501608,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501540,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501633,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501926,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501526,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501727,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500694,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500656,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500686,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501703,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA502226,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500628,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500687,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA500722,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501343,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504122,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504174,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA501341,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504173,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504171,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504095,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504142,,SIRIM
CIDF15000116,SQASI/TA/18/3749,DAKE/17A/1018/S(18-3749),SQASI/20/LBL/767550,SerialNo,21500837702SLA504185,,SIRIM
